Type;ESL-3;
Version;1.83;
Date;10.Oct 18;
Mode;ANALYZER;
Center Freq;95000.000000;Hz;
Freq Offset;0.000000;Hz;
Span;0.000000;Hz;
x-Axis;LIN;
Start;95000.000000;Hz;
Stop;95000.000000;Hz;
Ref Level;-20.000000;dBµV;
Level Offset;0.000000;dB;
Ref Position;100.000000;%;
y-Axis;LOG;
Level Range;50.000000;dB;
Rf Att;0.000000;dB;
RBW;30000.000000;Hz;
VBW;30000.000000;Hz;
SWT;0.584000;s;
Trace Mode;CLR/WRITE;
Detector;MAXPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;s;
y-Unit;dBµV;
Values;32001;
0;55.681598663330078;
1.825e-005;49.251232147216797;
3.65e-005;53.288223266601563;
5.4750000000000003e-005;51.848136901855469;
7.2999999999999999e-005;51.417526245117188;
9.1249999999999995e-005;51.685752868652344;
0.00010949999999999999;52.732143402099609;
0.00012774999999999999;52.369255065917969;
0.000146;49.371517181396484;
0.00016425000000000001;51.513141632080078;
0.00018250000000000002;52.213775634765625;
0.00020075000000000003;47.849208831787109;
0.00021900000000000004;50.401401519775391;
0.00023725000000000005;48.395553588867188;
0.00025550000000000003;49.370037078857422;
0.00027375000000000001;50.830513000488281;
0.000292;53.310115814208984;
0.00031024999999999998;55.491287231445313;
0.00032849999999999996;54.608211517333984;
0.00034674999999999994;54.909511566162109;
0.00036499999999999993;51.84075927734375;
0.00038324999999999991;53.664852142333984;
0.00040149999999999989;53.471321105957031;
0.00041974999999999988;51.216014862060547;
0.00043799999999999986;51.248573303222656;
0.00045624999999999984;47.930286407470703;
0.00047449999999999982;47.540245056152344;
0.00049274999999999981;49.500087738037109;
0.00051099999999999984;49.573074340820313;
0.00052924999999999988;49.090885162353516;
0.00054749999999999992;49.053134918212891;
0.00056574999999999996;48.17303466796875;
0.00058399999999999999;52.755138397216797;
0.00060225000000000003;53.196273803710937;
0.00062050000000000007;55.812503814697266;
0.0006387500000000001;52.444866180419922;
0.00065700000000000014;54.828559875488281;
0.00067525000000000018;54.522850036621094;
0.00069350000000000021;56.030052185058594;
0.00071175000000000025;57.459812164306641;
0.00073000000000000029;54.929084777832031;
0.00074825000000000033;57.612323760986328;
0.00076650000000000036;57.491413116455078;
0.0007847500000000004;57.080635070800781;
0.00080300000000000044;57.094493865966797;
0.00082125000000000047;57.742481231689453;
0.00083950000000000051;57.9700927734375;
0.00085775000000000055;54.500988006591797;
0.00087600000000000058;55.086578369140625;
0.00089425000000000062;51.159152984619141;
0.00091250000000000066;55.985595703125;
0.0009307500000000007;55.203350067138672;
0.00094900000000000073;50.704490661621094;
0.00096725000000000077;52.050857543945313;
0.0009855000000000007;54.046981811523438;
0.0010037500000000007;53.208950042724609;
0.0010220000000000008;55.110752105712891;
0.0010402500000000008;53.764976501464844;
0.0010585000000000008;53.070117950439453;
0.0010767500000000009;52.587696075439453;
0.0010950000000000009;54.436740875244141;
0.001113250000000001;54.785541534423828;
0.001131500000000001;53.42828369140625;
0.001149750000000001;55.396560668945312;
0.0011680000000000011;53.828475952148438;
0.0011862500000000011;54.413990020751953;
0.0012045000000000011;54.511283874511719;
0.0012227500000000012;50.917465209960937;
0.0012410000000000012;51.809703826904297;
0.0012592500000000013;49.227912902832031;
0.0012775000000000013;55.158531188964844;
0.0012957500000000013;55.089511871337891;
0.0013140000000000014;55.717761993408203;
0.0013322500000000014;57.057487487792969;
0.0013505000000000014;57.489753723144531;
0.0013687500000000015;57.455551147460937;
0.0013870000000000015;54.067951202392578;
0.0014052500000000015;56.836009979248047;
0.0014235000000000016;56.709949493408203;
0.0014417500000000016;58.570564270019531;
0.0014600000000000017;59.06036376953125;
0.0014782500000000017;60.841022491455078;
0.0014965000000000017;60.878501892089844;
0.0015147500000000018;61.491741180419922;
0.0015330000000000018;62.596519470214844;
0.0015512500000000018;61.827766418457031;
0.0015695000000000019;64.992584228515625;
0.0015877500000000019;64.955490112304688;
0.001606000000000002;62.495128631591797;
0.001624250000000002;63.620906829833984;
0.001642500000000002;63.107704162597656;
0.0016607500000000021;62.363391876220703;
0.0016790000000000021;61.182403564453125;
0.0016972500000000021;54.263309478759766;
0.0017155000000000022;51.608234405517578;
0.0017337500000000022;52.024688720703125;
0.0017520000000000023;53.114448547363281;
0.0017702500000000023;54.509811401367188;
0.0017885000000000023;57.321548461914063;
0.0018067500000000024;58.059673309326172;
0.0018250000000000024;56.608375549316406;
0.0018432500000000024;58.349441528320312;
0.0018615000000000025;58.798297882080078;
0.0018797500000000025;59.957321166992187;
0.0018980000000000025;56.846202850341797;
